consumer_id,per_day_add_item_to_cart,per_day_transactions,per_day_payment_method_change,per_day_devices_per_user,per_day_purchase_total,per_day_unique_billing_last4
11695,,1.0,0.0,1.0,21.09,
11696,,,0.0,1.0,0.0,
11697,,1.0,0.0,1.0,19.66,
11698,,1.0,0.0,1.0,18.29,
11699,,1.0,0.0,1.0,14.36,1.0
11701,,7.0,0.0,1.0,,1.0
11702,,,0.0,1.0,0.0,
11703,,2.0,0.0,1.0,44.03,1.0
11704,2.0,1.0,0.0,2.0,16.88,1.0
11705,,11.0,10.0,1.0,0.0,10.0
11706,,1.0,0.0,2.0,32.15,
11707,,,0.0,1.0,,
11708,7.0,,0.0,1.0,,
11709,,,0.0,1.0,,
11710,2.0,1.0,0.0,2.0,23.29,1.0
11711,,1.0,0.0,1.0,65.07,
11712,,,0.0,1.0,,
11713,,1.0,0.0,1.0,55.95,
11714,,2.0,1.0,1.0,94.77,2.0
11716,3.0,,0.0,1.0,,
11717,,1.0,0.0,1.0,25.34,
11718,,,0.0,1.0,,
11720,,1.0,0.0,1.0,21.04,1.0
11721,,1.0,0.0,1.0,38.92,
11722,,,0.0,1.0,0.0,
11723,5.0,,0.0,2.0,,
11724,,,0.0,1.0,,
11725,,,0.0,1.0,0.0,
11726,,,0.0,1.0,,
11727,,1.0,0.0,2.0,25.71,1.0
11728,4.0,,0.0,1.0,,
11730,,7.0,0.0,1.0,13.8,1.0
11731,,1.0,0.0,1.0,26.37,
11732,6.0,,0.0,1.0,,
11733,,1.0,0.0,1.0,16.21,1.0
11734,7.0,,0.0,1.0,,
11735,,8.0,2.0,1.0,,3.0
11737,2.0,,0.0,1.0,,
11739,,2.0,1.0,1.0,0.0,1.0
11740,,1.0,0.0,1.0,66.06,1.0
11742,,,0.0,1.0,0.0,
11743,,1.0,0.0,1.0,22.45,1.0
11744,,1.0,0.0,1.0,34.16,
11745,,1.0,0.0,2.0,35.51,1.0
11746,2.0,,0.0,2.0,,
11747,,,0.0,1.0,,
11748,,1.0,1.0,1.0,0.0,2.0
11750,50.0,,0.0,1.0,,
11751,,3.0,1.0,2.0,14.53,2.0
11752,,1.0,0.0,1.0,16.57,1.0
11753,4.0,,0.0,1.0,,
11754,,,0.0,1.0,0.0,
11755,,,0.0,1.0,,
11756,,,0.0,1.0,0.0,
11758,,,0.0,1.0,,
11759,,,0.0,1.0,0.0,1.0
11761,,,0.0,1.0,,
11762,4.0,1.0,0.0,1.0,0.0,1.0
11763,,5.0,1.0,1.0,13.63,2.0
11764,,1.0,0.0,1.0,55.29,
11765,,,0.0,1.0,,
11766,,1.0,0.0,1.0,51.95,1.0
11767,,5.0,0.0,2.0,15.98,1.0
11768,2.0,1.0,0.0,2.0,24.71,1.0
11769,50.0,,0.0,1.0,,
11770,2.0,,0.0,1.0,,
11771,,,0.0,1.0,0.0,
11772,,3.0,0.0,1.0,,1.0
11774,,,0.0,1.0,,
11775,,,0.0,1.0,0.0,
11776,,,0.0,1.0,0.0,1.0
11777,,1.0,0.0,1.0,51.64,
11778,,1.0,0.0,1.0,29.35,
11779,,1.0,0.0,1.0,19.67,1.0
11780,,2.0,0.0,1.0,41.43,1.0
11781,,1.0,0.0,1.0,40.73,
11782,4.0,4.0,2.0,2.0,0.0,3.0
11783,7.0,1.0,0.0,1.0,,1.0
11784,,2.0,1.0,1.0,0.0,2.0
11785,,,0.0,1.0,0.0,
11786,7.0,1.0,0.0,2.0,86.43,1.0
11787,,1.0,0.0,1.0,17.96,
11788,,,0.0,2.0,0.0,
11789,3.0,1.0,0.0,2.0,40.1,1.0
11790,,2.0,3.0,1.0,34.87,1.0
11791,,1.0,0.0,1.0,32.35,
11792,,9.0,0.0,1.0,0.0,1.0
11793,,3.0,0.0,1.0,0.0,1.0
11794,50.0,,0.0,1.0,,
11795,,1.0,0.0,2.0,25.68,1.0
11796,,1.0,0.0,1.0,34.61,1.0
11797,,,0.0,1.0,,
11798,1.0,,0.0,1.0,,
11799,,11.0,4.0,1.0,,2.0
11801,,3.0,0.0,1.0,24.9,1.0
11802,2.0,1.0,0.0,2.0,28.31,1.0
11803,,1.0,0.0,1.0,29.26,1.0
11805,,2.0,0.0,1.0,,1.0
11807,,,0.0,1.0,,
11808,11.0,2.0,0.0,4.0,113.27,1.0
11809,,1.0,1.0,1.0,0.0,2.0
11810,,,0.0,1.0,0.0,
11811,,,0.0,1.0,0.0,
11812,,1.0,0.0,1.0,20.81,
11813,,,0.0,1.0,0.0,
11814,,5.0,0.0,1.0,23.16,1.0
11816,6.0,2.0,0.0,1.0,49.44,1.0
11817,,,0.0,1.0,0.0,
11818,,,0.0,1.0,,
11820,,,0.0,1.0,0.0,
11821,1.0,,0.0,1.0,,
11822,,1.0,0.0,1.0,22.99,
11824,,1.0,0.0,1.0,32.25,1.0
11825,,1.0,0.0,1.0,12.109424601023884,1.0
11826,,2.0,0.0,1.0,69.43,
11827,3.0,,0.0,2.0,,
11828,50.0,,0.0,1.0,,
11829,34.0,,0.0,1.0,,
11831,15.0,,0.0,1.0,,
11832,,1.0,0.0,1.0,27.37,
11833,,,0.0,1.0,0.0,
11834,,1.0,0.0,1.0,22.67,1.0
11835,,1.0,0.0,1.0,11.81,1.0
11836,,1.0,0.0,1.0,19.12,1.0
11837,,6.0,1.0,1.0,0.0,1.0
11838,,1.0,0.0,1.0,20.71,
11839,,1.0,0.0,1.0,42.29,
11841,,1.0,0.0,1.0,58.32,1.0
11842,2.0,1.0,0.0,2.0,,1.0
11843,3.0,,0.0,1.0,,
11844,,,0.0,1.0,0.0,
11845,,2.0,1.0,1.0,,1.0
11846,,2.0,0.0,2.0,21.27,1.0
11847,,1.0,0.0,1.0,50.38,1.0
11848,,,0.0,1.0,0.0,
11849,,,0.0,1.0,0.0,
11850,32.0,,0.0,1.0,,
11851,,,0.0,1.0,0.0,1.0
11852,2.0,,0.0,1.0,,
11853,,1.0,0.0,1.0,17.79,
11854,,,0.0,1.0,0.0,
11856,,,0.0,1.0,0.0,
11857,,1.0,0.0,2.0,0.0,1.0
11859,2.0,1.0,0.0,2.0,36.26,1.0
11860,2.0,,0.0,1.0,,
11862,,26.0,6.0,2.0,,7.0
11863,2.0,,0.0,1.0,,
11864,,,0.0,1.0,,
11865,,1.0,0.0,1.0,0.0,1.0
11866,,1.0,0.0,1.0,19.19,
11867,,4.0,2.0,1.0,65.83,3.0
11868,,,0.0,1.0,0.0,
11869,,1.0,0.0,1.0,34.99,
11870,,,0.0,1.0,,
11871,,,0.0,1.0,,
11873,,,0.0,1.0,,
11874,,1.0,0.0,1.0,81.83,1.0
11875,18.0,5.0,0.0,2.0,138.82,1.0
11876,,,0.0,1.0,,
11877,,,0.0,1.0,0.0,
11878,,,0.0,1.0,0.0,
11879,,,0.0,1.0,,
11880,,1.0,0.0,1.0,15.36,1.0
11881,,,0.0,1.0,,
11882,,1.0,0.0,1.0,30.61,1.0
11883,,,0.0,1.0,,1.0
11884,,,0.0,1.0,0.0,
11885,31.0,,0.0,1.0,,
11887,,,0.0,1.0,0.0,
11888,,2.0,0.0,1.0,38.67,1.0
11890,,2.0,0.0,2.0,0.0,1.0
11891,,2.0,0.0,2.0,43.93,1.0
11893,6.0,,0.0,1.0,,
11894,,1.0,0.0,1.0,25.877106847036263,
11895,,1.0,0.0,1.0,34.28,1.0
11896,,,0.0,1.0,,
11897,,1.0,0.0,1.0,26.25,1.0
11898,,1.0,0.0,1.0,20.28,1.0
11899,,1.0,0.0,1.0,21.12,1.0
11900,,1.0,0.0,1.0,49.62,1.0
11902,,,0.0,1.0,,
11903,,1.0,0.0,1.0,37.14,1.0
11906,,,0.0,1.0,,
11907,1.0,1.0,0.0,2.0,0.5,1.0
11908,,,0.0,1.0,0.0,
11909,,1.0,0.0,1.0,28.1,1.0
11910,,,0.0,1.0,,
11911,,1.0,0.0,2.0,27.82,1.0
11912,,3.0,1.0,1.0,,2.0
11913,,,0.0,2.0,0.0,
11914,3.0,,0.0,2.0,0.0,1.0
11915,,1.0,0.0,1.0,46.03,
11916,2.0,,0.0,2.0,,
11917,4.0,,0.0,1.0,,
11918,,1.0,0.0,1.0,20.17,
11919,,1.0,0.0,1.0,20.07,
11920,,1.0,0.0,1.0,65.01,1.0
11921,,1.0,0.0,1.0,21.86,
11922,,7.0,4.0,1.0,,4.0
11923,,,0.0,1.0,,
11924,,2.0,0.0,1.0,35.31,1.0
11926,2.0,,0.0,1.0,,
11927,44.0,7.0,0.0,3.0,580.7036475312709,1.0
11930,,1.0,0.0,1.0,16.6,1.0
11931,,,0.0,1.0,,
11932,,,0.0,2.0,0.0,1.0
11935,,1.0,0.0,1.0,16.27,
11936,,1.0,0.0,1.0,15.071590052750564,
11939,,,0.0,1.0,0.0,
11942,,1.0,0.0,1.0,28.59,
11943,,1.0,0.0,1.0,0.0,1.0
11944,3.0,,0.0,1.0,0.0,
11945,,1.0,0.0,1.0,17.88,1.0
11947,,,0.0,1.0,,1.0
11948,,2.0,0.0,1.0,76.0,1.0
11949,,,0.0,1.0,,
11950,,1.0,0.0,1.0,188.94,
11951,2.0,,0.0,1.0,,
11952,2.0,,0.0,1.0,,
11953,,1.0,0.0,1.0,28.78,
11954,,,0.0,1.0,0.0,
11955,,,0.0,1.0,,
11956,,,0.0,1.0,,1.0
11957,,,0.0,1.0,,
11959,,,0.0,1.0,,1.0
11960,1.0,1.0,0.0,1.0,19.31,1.0
11961,,1.0,0.0,1.0,20.36,
11963,15.0,,0.0,1.0,,
11964,,,0.0,1.0,0.0,
11965,,1.0,0.0,1.0,16.09,
11966,,,0.0,2.0,,1.0
11967,34.0,4.0,0.0,2.0,348.99,1.0
11971,,,0.0,1.0,,
11972,,1.0,0.0,1.0,21.47,
11973,,,0.0,1.0,0.0,
11974,,1.0,0.0,1.0,16.19,1.0
11976,1.0,,0.0,1.0,0.0,
11977,,1.0,0.0,1.0,21.69,
11978,,,0.0,1.0,0.0,1.0
11979,,,0.0,1.0,,
11980,,,0.0,1.0,0.0,
11981,,1.0,0.0,1.0,16.99,
11982,,1.0,0.0,1.0,18.55,1.0
11984,,,0.0,1.0,0.0,
11985,29.0,,0.0,1.0,,
11987,,2.0,0.0,1.0,0.0,1.0
11988,,,0.0,1.0,0.0,
11989,,1.0,0.0,1.0,36.96,1.0
11994,,1.0,0.0,1.0,39.08,1.0
11995,,,0.0,1.0,,
11996,,3.0,0.0,1.0,0.0,1.0
11997,10.0,,0.0,1.0,,
11998,,1.0,0.0,1.0,66.8,1.0
11999,,,0.0,1.0,0.0,
12000,,,0.0,1.0,0.0,
12002,,1.0,0.0,1.0,35.68,
12003,,1.0,0.0,1.0,20.14717604519252,
12004,3.0,,0.0,1.0,,
12005,,1.0,0.0,1.0,25.95,
12007,,2.0,1.0,1.0,46.5,1.0
12008,,1.0,0.0,1.0,29.68,
12009,,1.0,0.0,1.0,11.83,
12010,5.0,1.0,0.0,2.0,34.88,1.0
12012,2.0,2.0,0.0,4.0,73.43,1.0
12013,,1.0,0.0,1.0,36.01,
12014,,1.0,0.0,1.0,19.47,1.0
12015,,,0.0,1.0,,
12016,,,0.0,2.0,0.0,1.0
12017,,4.0,3.0,1.0,,2.0
12018,,1.0,0.0,1.0,43.76,1.0
12019,,2.0,2.0,1.0,0.0,3.0
12020,,,0.0,1.0,0.0,
12022,,1.0,0.0,1.0,30.87,
12023,,2.0,1.0,3.0,,2.0
12025,1.0,,0.0,1.0,,
12026,,,0.0,1.0,,
12027,,1.0,0.0,1.0,50.74,1.0
12028,,1.0,0.0,1.0,18.79,
12029,,,0.0,1.0,,
12030,,,0.0,1.0,0.0,
12031,,1.0,0.0,1.0,40.08,1.0
12032,2.0,1.0,0.0,2.0,0.5,1.0
12033,,1.0,0.0,1.0,27.24,1.0
12036,1.0,,0.0,1.0,,
12037,,,0.0,1.0,0.0,
12039,,1.0,0.0,1.0,22.2,
12040,,2.0,0.0,1.0,105.31,1.0
12041,4.0,,0.0,1.0,0.0,
12042,,,0.0,1.0,0.0,
12043,2.0,1.0,0.0,2.0,17.09,1.0
12044,,1.0,0.0,1.0,18.91,
12045,3.0,,0.0,1.0,,
12046,,2.0,1.0,2.0,48.49,1.0
12047,,1.0,0.0,1.0,17.59,1.0
12049,,8.0,6.0,1.0,0.0,3.0
12051,,,0.0,1.0,,
12052,,,0.0,1.0,0.0,
12054,,1.0,0.0,1.0,61.64,1.0
12055,3.0,,0.0,1.0,,
12056,,1.0,0.0,1.0,37.54,1.0
12058,,,0.0,1.0,,
12059,,,0.0,1.0,0.0,
12060,,2.0,0.0,1.0,,1.0
12061,3.0,1.0,0.0,2.0,25.0,1.0
12062,1.0,,0.0,1.0,0.0,
12063,,1.0,0.0,1.0,0.0,1.0
12064,,,0.0,1.0,0.0,
12065,,,0.0,1.0,0.0,
12066,,1.0,0.0,2.0,11.32,1.0
12068,1.0,1.0,0.0,2.0,31.94,1.0
12069,,1.0,0.0,1.0,21.06,
12070,,2.0,0.0,1.0,,1.0
12071,,1.0,0.0,2.0,4.0,1.0
12072,,1.0,0.0,1.0,,
12073,,2.0,0.0,1.0,31.19,1.0
12075,19.0,6.0,0.0,2.0,3.0,
12076,,,0.0,1.0,0.0,1.0
12077,,1.0,0.0,1.0,52.83,1.0
12078,,1.0,1.0,1.0,,1.0
12079,,,0.0,1.0,,
12081,,3.0,1.0,1.0,78.29,1.0
12083,50.0,,0.0,1.0,,
12084,3.0,,0.0,1.0,,
12085,,,0.0,2.0,,1.0
12086,,1.0,0.0,1.0,0.0,1.0
12087,,1.0,0.0,1.0,18.78,
12088,,,0.0,1.0,0.0,
12092,,,0.0,1.0,0.0,1.0
12093,1.0,1.0,0.0,2.0,0.5,1.0
12095,1.0,4.0,3.0,2.0,,4.0
12096,,,0.0,1.0,0.0,
12098,5.0,1.0,0.0,2.0,46.25,1.0
12099,,,0.0,1.0,0.0,
12101,,,0.0,1.0,0.0,
12103,,,0.0,1.0,0.0,
12104,,,0.0,1.0,0.0,
12107,,,0.0,1.0,0.0,
12108,50.0,,0.0,1.0,,
12109,3.0,,0.0,1.0,,
12110,,1.0,0.0,1.0,78.15,1.0
12111,,,0.0,1.0,0.0,
12112,11.0,,0.0,1.0,,
12113,,,0.0,1.0,,
12114,,,0.0,1.0,,
12115,,1.0,0.0,1.0,39.49,
12118,,1.0,0.0,1.0,25.44,1.0
12120,,,0.0,1.0,0.0,
12122,,,0.0,1.0,0.0,
12123,32.0,,0.0,1.0,,
12124,12.0,,0.0,1.0,,
12125,3.0,,0.0,1.0,,
12126,,,0.0,1.0,0.0,
12128,1.0,,0.0,1.0,,
12130,,1.0,0.0,1.0,27.92,
12132,,3.0,2.0,2.0,10.19,2.0
12133,,1.0,0.0,1.0,30.86,1.0
12135,,1.0,0.0,1.0,23.58,1.0
12136,1.0,,0.0,1.0,,
12137,,4.0,0.0,2.0,,1.0
12138,,1.0,0.0,1.0,56.6,1.0
12140,50.0,,0.0,1.0,,
12141,,,0.0,1.0,0.0,
12142,,,0.0,2.0,,1.0
12143,,1.0,0.0,1.0,20.99,1.0
12144,,1.0,0.0,1.0,42.18,1.0
12145,,2.0,0.0,2.0,11.28,1.0
12146,2.0,1.0,0.0,2.0,0.0,1.0
12147,,,0.0,1.0,,
12148,,,0.0,1.0,0.0,
12150,,,0.0,1.0,,
12151,,1.0,0.0,1.0,31.21,
12152,,2.0,0.0,1.0,209.04,1.0
12153,,2.0,0.0,1.0,9.38,
12154,,,0.0,2.0,0.0,
12156,1.0,,0.0,1.0,,
12157,,,0.0,1.0,,
12158,12.0,,0.0,1.0,,
12159,,,0.0,1.0,,
12160,,1.0,0.0,1.0,24.4,
12161,3.0,,0.0,1.0,,
12162,,3.0,0.0,1.0,,1.0
12163,,1.0,0.0,2.0,22.64,1.0
12164,,1.0,0.0,1.0,6.03,1.0
12165,5.0,,0.0,1.0,,
12166,,1.0,0.0,1.0,28.9,1.0
12168,,1.0,0.0,1.0,33.85,1.0
12169,1.0,2.0,1.0,3.0,4.33,2.0
12170,,1.0,0.0,1.0,32.87,
12171,,4.0,3.0,1.0,0.0,1.0
12172,,,0.0,1.0,0.0,
12173,,1.0,0.0,1.0,22.79,1.0
12174,2.0,1.0,0.0,2.0,22.42,1.0
12175,,,0.0,1.0,0.0,
12176,,1.0,0.0,1.0,,1.0
12177,,,0.0,1.0,,
12178,,,0.0,1.0,0.0,
12180,,1.0,0.0,1.0,,1.0
12181,,2.0,0.0,1.0,52.68,1.0
12182,,1.0,0.0,1.0,4.11,1.0
12184,,,0.0,1.0,,
12185,,1.0,0.0,1.0,28.2,1.0
12187,,,0.0,1.0,0.0,
12189,,1.0,0.0,1.0,19.81,1.0
12190,,,0.0,1.0,0.0,
12191,,1.0,0.0,1.0,38.27,1.0
12192,1.0,,0.0,1.0,,
12193,,1.0,0.0,2.0,868.76,1.0
12194,,,0.0,1.0,0.0,
12195,,2.0,0.0,2.0,66.4,
12196,,1.0,0.0,1.0,14.93,1.0
12197,,2.0,0.0,2.0,165.57999999999996,1.0
12198,,,0.0,2.0,,
12199,,1.0,0.0,1.0,30.34,1.0
12200,,,0.0,1.0,0.0,
12201,,1.0,0.0,1.0,16.21,1.0
12202,57.0,7.0,0.0,3.0,653.8000000000002,1.0
12203,,,0.0,1.0,0.0,
12204,,2.0,1.0,1.0,29.02,2.0
12205,,6.0,2.0,1.0,,2.0
12207,,1.0,0.0,1.0,38.69,1.0
12208,,6.0,4.0,1.0,,4.0
12209,2.0,,0.0,1.0,,
12210,,,0.0,1.0,,
12211,4.0,1.0,0.0,2.0,57.21,1.0
12212,,,0.0,1.0,,
12213,,1.0,0.0,1.0,48.13,1.0
12214,1.0,,0.0,1.0,,
12217,,1.0,0.0,1.0,24.69,
12219,9.0,,0.0,1.0,,
12220,,,0.0,1.0,0.0,
12221,,1.0,0.0,1.0,0.0,1.0
12223,,,0.0,1.0,,
12224,,1.0,0.0,1.0,22.33,
12225,10.0,3.0,2.0,2.0,125.07,3.0
12226,,5.0,2.0,2.0,,3.0
12227,,5.0,0.0,1.0,,1.0
12228,1.0,,0.0,1.0,,
12229,,,0.0,1.0,,
12230,,,0.0,1.0,0.0,
12231,3.0,7.0,0.0,2.0,0.0,1.0
12233,,5.0,3.0,1.0,0.0,2.0
12234,,1.0,0.0,1.0,0.0,1.0
12235,,8.0,2.0,2.0,,2.0
12236,4.0,,0.0,1.0,0.0,
12237,,4.0,3.0,1.0,,1.0
12239,,1.0,0.0,1.0,101.09,1.0
12240,,,0.0,2.0,,
12241,3.0,,0.0,1.0,,
12244,,1.0,0.0,1.0,,1.0
12245,,,0.0,1.0,0.0,
12246,,,0.0,1.0,,
12247,,1.0,0.0,1.0,26.66,
12248,1.0,,0.0,1.0,,
12249,,1.0,0.0,1.0,22.41,
12250,,4.0,2.0,1.0,0.0,3.0
12251,,1.0,0.0,1.0,22.94,1.0
12252,,,0.0,1.0,,
12253,,,0.0,1.0,,
12254,,,0.0,1.0,0.0,
12255,,,0.0,1.0,0.0,
12257,,,0.0,1.0,0.0,1.0
12259,,,0.0,1.0,,
12260,2.0,1.0,0.0,3.0,94.55,1.0
12261,,1.0,0.0,1.0,63.39,
12262,,7.0,0.0,1.0,,1.0
12264,5.0,,0.0,1.0,,
12265,,,0.0,1.0,0.0,
12266,,1.0,0.0,1.0,,1.0
12267,1.0,,0.0,1.0,,
12268,,,0.0,1.0,,
12270,,2.0,0.0,1.0,0.0,1.0
12271,,1.0,0.0,1.0,,
12272,,,0.0,1.0,0.0,
12273,,7.0,3.0,1.0,89.0,3.0
12274,,1.0,0.0,1.0,51.69,
12276,,2.0,0.0,1.0,25.83,1.0
12277,,6.0,1.0,1.0,,2.0
12278,,,0.0,1.0,,
12279,,1.0,0.0,1.0,28.211482541411876,
12280,,3.0,0.0,1.0,,1.0
12282,,2.0,2.0,1.0,,2.0
12283,,,0.0,1.0,0.0,
12284,29.0,,0.0,1.0,,
12285,,,0.0,1.0,0.0,1.0
12286,,1.0,0.0,1.0,,1.0
12287,,,0.0,1.0,0.0,
12288,,1.0,0.0,1.0,54.22,
12289,,1.0,0.0,1.0,0.5,
12290,3.0,,0.0,1.0,,
12291,2.0,18.0,12.0,2.0,,10.0
12292,,1.0,0.0,1.0,0.0,1.0
12293,,,0.0,1.0,,
12294,,,0.0,1.0,0.0,1.0
12295,,,0.0,1.0,0.0,
12296,,,0.0,1.0,0.0,
12297,,7.0,2.0,1.0,,2.0
12299,4.0,1.0,0.0,2.0,25.36,1.0
12302,,1.0,0.0,1.0,16.29,
12303,,2.0,0.0,1.0,33.09,1.0
12304,,1.0,2.0,2.0,0.0,2.0
12305,,,0.0,1.0,0.0,
12306,,2.0,1.0,1.0,11.57,1.0
12307,,1.0,0.0,1.0,20.77,1.0
12308,1.0,,0.0,1.0,,
12310,5.0,,0.0,1.0,,
12311,,1.0,0.0,1.0,,1.0
12314,,1.0,0.0,2.0,20.81,1.0
12315,,1.0,0.0,1.0,38.24,1.0
12316,,2.0,1.0,1.0,39.05,1.0
12317,,,0.0,1.0,0.0,1.0
12318,,,0.0,1.0,0.0,
12319,,1.0,0.0,1.0,0.0,
12322,3.0,,0.0,1.0,,
12323,,14.0,10.0,6.0,,9.0
12325,,,0.0,1.0,0.0,
12326,,4.0,0.0,2.0,,1.0
12327,,,0.0,1.0,,
12328,,1.0,0.0,1.0,26.74,1.0
12330,,,0.0,1.0,0.0,
12331,,,0.0,1.0,,
12332,,2.0,1.0,1.0,,2.0
12333,,1.0,0.0,1.0,26.47,
12334,26.0,5.0,0.0,1.0,181.75,1.0
12336,,2.0,4.0,1.0,0.0,3.0
12337,,,0.0,1.0,0.0,
12338,,,0.0,1.0,,
12339,14.0,5.0,0.0,8.0,88.24000000000002,1.0
12340,,,0.0,1.0,0.0,
12341,5.0,,0.0,1.0,,
12343,,1.0,0.0,1.0,0.0,1.0
12344,,9.0,0.0,1.0,0.0,1.0
12345,,1.0,0.0,1.0,3.45,1.0
12347,2.0,2.0,0.0,3.0,80.17,1.0
12348,,5.0,1.0,1.0,,2.0
12349,3.0,,0.0,1.0,0.0,
12350,,,0.0,1.0,0.0,
12352,13.0,3.0,1.0,3.0,606.87,1.0
12354,,,0.0,1.0,,
12355,,,0.0,1.0,0.0,
12358,3.0,,0.0,1.0,,
12362,1.0,,0.0,1.0,0.0,
12364,2.0,,0.0,1.0,,
12365,,5.0,0.0,1.0,0.0,1.0
12366,,1.0,0.0,1.0,27.54,1.0
12367,,17.0,14.0,1.0,129.24,6.0
12368,,,0.0,1.0,,
12369,5.0,1.0,0.0,2.0,96.47,1.0
12370,,13.0,10.0,3.0,0.0,7.0
12371,,1.0,0.0,1.0,52.16,
12372,,2.0,0.0,1.0,0.0,1.0
12373,,,0.0,1.0,0.0,
12374,3.0,1.0,0.0,2.0,23.16,1.0
12375,,7.0,0.0,1.0,0.0,1.0
12376,,,0.0,1.0,,
12377,,1.0,0.0,1.0,20.06,1.0
12378,2.0,,0.0,1.0,0.0,
12379,,,0.0,1.0,,
12380,3.0,,0.0,1.0,,
12381,,2.0,1.0,1.0,64.44,1.0
12382,,,0.0,1.0,,
12383,,2.0,1.0,2.0,,2.0
12384,,1.0,0.0,1.0,31.31,1.0
12387,,1.0,0.0,3.0,29.57197957299499,
12388,,,0.0,1.0,,
12389,,1.0,0.0,1.0,13.93,1.0
12390,,,0.0,2.0,,
12392,,1.0,0.0,1.0,28.92,
12395,,,0.0,1.0,,
12397,1.0,,0.0,1.0,,
12398,,,0.0,1.0,,
12399,,,0.0,1.0,,
12400,,1.0,0.0,2.0,19.49,
12401,,,0.0,1.0,0.0,
12403,,5.0,0.0,1.0,,1.0
12405,,1.0,0.0,1.0,44.67,
12406,,1.0,0.0,2.0,39.43,
12407,,1.0,0.0,1.0,35.11,
12408,,2.0,0.0,1.0,,
12409,6.0,,0.0,2.0,0.0,
12411,,7.0,0.0,1.0,0.0,1.0
12412,,,0.0,1.0,0.0,
12413,,,0.0,1.0,,1.0
12414,1.0,2.0,1.0,3.0,4.33,2.0
12417,,,0.0,1.0,0.0,
12418,,1.0,0.0,1.0,21.96,
12419,1.0,,0.0,1.0,,
12420,,,0.0,1.0,,
12421,,1.0,0.0,1.0,,
12422,19.0,,0.0,1.0,,
12423,,,0.0,1.0,,
12424,,,0.0,1.0,0.0,
12425,,,0.0,1.0,,
12426,,1.0,0.0,1.0,19.69,1.0
12427,3.0,1.0,0.0,3.0,48.67,1.0
12428,6.0,,0.0,1.0,,
12429,,3.0,0.0,1.0,,1.0
12430,3.0,1.0,0.0,2.0,25.13,1.0
12431,,,0.0,1.0,,
12432,2.0,,0.0,2.0,0.0,
12434,,,0.0,1.0,0.0,
12435,,1.0,0.0,1.0,18.19,
12436,2.0,2.0,0.0,2.0,32.230000000000004,1.0
12439,,,0.0,1.0,0.0,
12441,2.0,1.0,0.0,2.0,21.3,1.0
12442,,10.0,2.0,2.0,,3.0
12443,,,0.0,1.0,,
12444,,1.0,0.0,1.0,15.57,
12445,,1.0,0.0,1.0,20.25,1.0
12446,,,0.0,1.0,0.0,
12448,,,0.0,1.0,,
12449,7.0,,0.0,2.0,0.0,1.0
12450,,1.0,0.0,1.0,15.57,
12451,2.0,1.0,0.0,2.0,19.46,1.0
12452,,1.0,0.0,1.0,,1.0
12454,,,0.0,1.0,0.0,1.0
12455,,,0.0,1.0,,
12456,,,0.0,1.0,0.0,
12457,,,0.0,1.0,,
12458,,,0.0,1.0,0.0,
12459,,,0.0,2.0,,1.0
12460,,2.0,0.0,2.0,26.16,1.0
12461,,1.0,0.0,1.0,13.73,1.0
12462,,9.0,3.0,2.0,15.88,2.0
12464,,1.0,0.0,1.0,57.22,1.0
12465,2.0,1.0,0.0,2.0,35.25,
12466,,1.0,0.0,1.0,15.44,
12468,,1.0,0.0,1.0,25.21,1.0
12469,,2.0,0.0,1.0,14.39,1.0
12470,,1.0,0.0,1.0,36.76,1.0
12471,1.0,1.0,0.0,2.0,20.2,1.0
12472,,,0.0,1.0,0.0,
12473,3.0,,0.0,1.0,,
12474,,,0.0,1.0,,1.0
12475,50.0,,0.0,1.0,,
12476,,1.0,0.0,1.0,23.34,1.0
12477,5.0,,0.0,1.0,,
12478,,1.0,0.0,2.0,,1.0
12479,12.0,,0.0,1.0,,
12480,,,0.0,1.0,0.0,
12482,,3.0,0.0,1.0,0.0,1.0
12483,,1.0,0.0,2.0,17.69,1.0
12485,,,0.0,1.0,0.0,
12486,,1.0,0.0,1.0,29.39,
12487,1.0,,0.0,1.0,0.0,
12488,,,0.0,1.0,,
12490,,2.0,1.0,1.0,28.38,1.0
12491,,1.0,0.0,1.0,14.07,1.0
12492,,1.0,0.0,1.0,24.49,1.0
12493,,1.0,0.0,1.0,17.22,
12494,,1.0,0.0,1.0,29.87,
12495,,1.0,0.0,2.0,23.76,1.0
12496,5.0,,0.0,1.0,,
12497,,,0.0,1.0,0.0,
12498,,1.0,0.0,1.0,18.41,
12499,,,0.0,1.0,,
12501,,,0.0,2.0,0.0,
12502,,4.0,2.0,1.0,0.0,2.0
12504,,1.0,0.0,1.0,27.08,
12505,1.0,,0.0,1.0,,
12506,,1.0,0.0,1.0,30.72,
12507,,1.0,0.0,1.0,35.45,
12508,,1.0,0.0,1.0,42.12,
12509,,1.0,0.0,1.0,28.96,
12510,,1.0,0.0,1.0,17.67,1.0
12511,,1.0,0.0,1.0,18.04,
12513,,1.0,0.0,1.0,44.69,
12514,2.0,,0.0,1.0,,
12515,,1.0,0.0,1.0,37.7,1.0
12516,,,0.0,1.0,,
12517,,1.0,0.0,1.0,19.3,1.0
12518,18.0,,0.0,1.0,,
12519,,7.0,0.0,1.0,0.0,1.0
12520,,,0.0,1.0,,
12521,12.0,6.0,0.0,2.0,112.72,1.0
12522,,,0.0,1.0,0.0,
